3664078,1553824994,Humaita,"{'Lat': -7.50611, 'Lon': -63.020828}","{'temp': 75.27, 'temp_min': 75.27, 'temp_max': 75.27, 'pressure': 1013.14, 'sea_level': 1013.14, 'grnd_level': 1003.12, 'humidity': 97}","{'speed': 0.96, 'deg': 229.501}",{'3h': 1.345},,{'today': 92},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]"
3664659,1553825020,Carauari,"{'Lat': -4.88278, 'Lon': -66.895828}","{'temp': 73.65, 'temp_min': 73.65, 'temp_max': 73.65, 'pressure': 1012.7, 'sea_level': 1012.7, 'grnd_level': 1004.56, 'humidity': 99}","{'speed': 1.51, 'deg': 41.0006}",{'3h': 9.29},,{'today': 80},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]"
3662342,1553824997,Sao Gabriel da Cachoeira,"{'Lat': -0.13028, 'Lon': -67.089172}","{'temp': 75.18, 'temp_min': 75.18, 'temp_max': 75.18, 'pressure': 1012.82, 'sea_level': 1012.82, 'grnd_level': 1000.56, 'humidity': 95}","{'speed': 1.36, 'deg': 148.001}",,,{'today': 92},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]"
3664539,1553824996,Coari,"{'Lat': -4.085, 'Lon': -63.141392}","{'temp': 76.8, 'temp_min': 76.8, 'temp_max': 76.8, 'pressure': 1012.5, 'sea_level': 1012.5, 'grnd_level': 1008, 'humidity': 95}","{'speed': 1.31, 'deg': 286.501}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3663517,1553824991,Manaus,"{'Lat': -3.10194, 'Lon': -60.025002}","{'temp': 79.7, 'temp_min': 78.8, 'temp_max': 80.6, 'pressure': 1012, 'humidity': 83}","{'speed': 1.5, 'deg': 90}",,,{'today': 0},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
3467747,1553824991,Campo Grande,"{'Lat': -20.44278, 'Lon': -54.646389}","{'temp': 80.6, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1019, 'humidity': 69}","{'speed': 3.6, 'deg': 100}",,,{'today': 40},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]"
3466750,1553824995,Cassilandia,"{'Lat': -19.113331, 'Lon': -51.734169}","{'temp': 70.95, 'temp_min': 70.95, 'temp_max': 70.95, 'pressure': 1016.66, 'sea_level': 1016.66, 'grnd_level': 953.92, 'humidity': 89}","{'speed': 1.46, 'deg': 93.5006}",,,{'today': 12},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3465038,1553824991,Cuiaba,"{'Lat': -15.59611, 'Lon': -56.096668}","{'temp': 82.4, 'temp_min': 82.4, 'temp_max': 82.4, 'pressure': 1015, 'humidity': 88}","{'speed': 4.1, 'deg': 110}",,,{'today': 75},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]"
3450909,1553828539,Rondonopolis,"{'Lat': -16.470831, 'Lon': -54.635559}","{'temp': 75.99, 'temp_min': 75.99, 'temp_max': 75.99, 'pressure': 1015.14, 'sea_level': 1015.14, 'grnd_level': 974.32, 'humidity': 83}","{'speed': 2.71, 'deg': 90.0006}",,,{'today': 68},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]"
3462916,1553824995,Frutal,"{'Lat': -20.024719, 'Lon': -48.940559}","{'temp': 74.1, 'temp_min': 74.1, 'temp_max': 74.1, 'pressure': 1016.62, 'sea_level': 1016.62, 'grnd_level': 956.16, 'humidity': 67}","{'speed': 3.46, 'deg': 114.001}",,,{'today': 12},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3469058,1553828539,Brasilia,"{'Lat': -15.77972, 'Lon': -47.929722}","{'temp': 71.6, 'temp_min': 71.6, 'temp_max': 71.6, 'pressure': 1022, 'humidity': 83}","{'speed': 2.6, 'deg': 140}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3448455,1553828499,Sao Miguel do Araguaia,"{'Lat': -13.275, 'Lon': -50.162781}","{'temp': 75.72, 'temp_min': 75.72, 'temp_max': 75.72, 'pressure': 1013.86, 'sea_level': 1013.86, 'grnd_level': 980.4, 'humidity': 87}","{'speed': 1.61, 'deg': 105.501}",{'3h': 5.28},,{'today': 48},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]"
3453014,1553824995,Porangatu,"{'Lat': -13.44083, 'Lon': -49.148609}","{'temp': 74.46, 'temp_min': 74.46, 'temp_max': 74.46, 'pressure': 1014.34, 'sea_level': 1014.34, 'grnd_level': 956.88, 'humidity': 83}","{'speed': 3.06, 'deg': 110.501}",,,{'today': 44},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]"
3452599,1553824996,Posse,"{'Lat': -14.09306, 'Lon': -46.369438}","{'temp': 71.58, 'temp_min': 71.58, 'temp_max': 71.58, 'pressure': 1015.34, 'sea_level': 1015.34, 'grnd_level': 927.28, 'humidity': 82}","{'speed': 3.66, 'deg': 110.001}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3388847,1553824997,Sao Felix do Xingu,"{'Lat': -6.64472, 'Lon': -51.994999}","{'temp': 74.1, 'temp_min': 74.1, 'temp_max': 74.1, 'pressure': 1013.3, 'sea_level': 1013.3, 'grnd_level': 981.52, 'humidity': 99}","{'speed': 0.96, 'deg': 198.501}",,,{'today': 68},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]"
3397967,1553824993,Itaituba,"{'Lat': -4.27611, 'Lon': -55.983608}","{'temp': 78.87, 'temp_min': 78.87, 'temp_max': 78.87, 'pressure': 1012.14, 'sea_level': 1012.14, 'grnd_level': 1002.32, 'humidity': 84}","{'speed': 1.51, 'deg': 93.0006}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3389353,1553824992,Santarem,"{'Lat': -2.44306, 'Lon': -54.708328}","{'temp': 80.6, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1012, 'humidity': 94}","{'speed': 1, 'deg': 120}",,,{'today': 40},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]"
3407882,1553824993,Altamira,"{'Lat': -3.20333, 'Lon': -52.20639}","{'temp': 77.34, 'temp_min': 77.34, 'temp_max': 77.34, 'pressure': 1012.66, 'sea_level': 1012.66, 'grnd_level': 1003.92, 'humidity': 93}","{'speed': 1.31, 'deg': 18.0006}",,,{'today': 24},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3474574,1553825020,Palmas,"{'Lat': -10.21278, 'Lon': -48.360279}","{'temp': 72.3, 'temp_min': 72.3, 'temp_max': 72.3, 'pressure': 1014.02, 'sea_level': 1014.02, 'grnd_level': 985.92, 'humidity': 97}","{'speed': 2.71, 'deg': 168.501}",{'3h': 3.095},,{'today': 80},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]"
3395503,1553824992,Maraba,"{'Lat': -5.36861, 'Lon': -49.117779}","{'temp': 75.2, 'temp_min': 75.2, 'temp_max': 75.2, 'pressure': 1013, 'humidity': 100}","{'speed': 0.5, 'deg': 340}",,,{'today': 90},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]"
3405870,1553825019,Belem,"{'Lat': -1.45583, 'Lon': -48.50444}","{'temp': 77, 'temp_min': 77, 'temp_max': 77, 'pressure': 1013, 'humidity': 94}","{'speed': 1.5, 'deg': 60}",,,{'today': 40},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]"
3398269,1553824991,Imperatriz,"{'Lat': -5.52639, 'Lon': -47.491669}","{'temp': 75.45, 'temp_min': 75.45, 'temp_max': 75.45, 'pressure': 1012.86, 'sea_level': 1012.86, 'grnd_level': 989.76, 'humidity': 94}","{'speed': 2.36, 'deg': 77.0006}",,,{'today': 44},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]"
3426466,1553828491,Grytviken,"{'Lat': -54.281109, 'Lon': -36.509201}","{'temp': 37.02, 'temp_min': 37.02, 'temp_max': 37.02, 'pressure': 1006.74, 'sea_level': 1006.74, 'grnd_level': 995.92, 'humidity': 100}","{'speed': 10.96, 'deg': 233.501}",,,{'today': 32},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]"
3451190,1553824991,Rio de Janeiro,"{'Lat': -22.902781, 'Lon': -43.2075}","{'temp': 74.19, 'temp_min': 71.6, 'temp_max': 77, 'pressure': 1022, 'humidity': 94}","{'speed': 3.1, 'deg': 20}",{'1h': 1.02},,{'today': 90},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]"
3470127,1553828539,Belo Horizonte,"{'Lat': -19.92083, 'Lon': -43.937778}","{'temp': 67.03, 'temp_min': 66.2, 'temp_max': 68, 'pressure': 1022, 'humidity': 72}","{'speed': 2.6, 'deg': 100}",,,{'today': 0},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
3445026,1553825019,Vila Velha,"{'Lat': -20.32972, 'Lon': -40.2925}","{'temp': 75.65, 'temp_min': 75.2, 'temp_max': 75.99, 'pressure': 1019, 'humidity': 88}","{'speed': 4.1, 'deg': 220}",{'1h': 3.05},,{'today': 75},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]"
3460148,1553824993,Januaria,"{'Lat': -15.48333, 'Lon': -44.366669}","{'temp': 75.81, 'temp_min': 75.81, 'temp_max': 75.81, 'pressure': 1016.22, 'sea_level': 1016.22, 'grnd_level': 950.4, 'humidity': 69}","{'speed': 4.96, 'deg': 95.5006}",,,{'today': 88},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]"
3456814,1553824992,Montes Claros,"{'Lat': -16.735001, 'Lon': -43.861671}","{'temp': 70.86, 'temp_min': 70.86, 'temp_max': 70.86, 'pressure': 1017.06, 'sea_level': 1017.06, 'grnd_level': 924, 'humidity': 72}","{'speed': 4.21, 'deg': 93.5006}",,,{'today': 76},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]"
3460174,1553824993,Janauba,"{'Lat': -15.8025, 'Lon': -43.308891}","{'temp': 73.11, 'temp_min': 73.11, 'temp_max': 73.11, 'pressure': 1016.5, 'sea_level': 1016.5, 'grnd_level': 946.4, 'humidity': 74}","{'speed': 4.56, 'deg': 109.501}",,,{'today': 8},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]"
3470583,1553824992,Barreiras,"{'Lat': -12.15278, 'Lon': -44.990002}","{'temp': 66.81, 'temp_min': 66.81, 'temp_max': 66.81, 'pressure': 1015.14, 'sea_level': 1015.14, 'grnd_level': 949.04, 'humidity': 96}","{'speed': 1.51, 'deg': 229.501}",{'3h': 3.105},,{'today': 8},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]"
3456102,1553824996,Nova Vicosa,"{'Lat': -17.891939, 'Lon': -39.371941}","{'temp': 78.51, 'temp_min': 78.51, 'temp_max': 78.51, 'pressure': 1017.78, 'sea_level': 1017.78, 'grnd_level': 1015.04, 'humidity': 86}","{'speed': 5.66, 'deg': 155.501}",{'3h': 0.13},,{'today': 88},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]"
3450554,1553825019,Salvador,"{'Lat': -12.97111, 'Lon': -38.51083}","{'temp': 84.2, 'temp_min': 84.2, 'temp_max': 84.2, 'pressure': 1016, 'humidity': 74}","{'speed': 4.1, 'deg': 130}",,,{'today': 40},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]"
3392242,1553824992,Petrolina,"{'Lat': -9.39861, 'Lon': -40.500832}","{'temp': 80.6, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1016, 'humidity': 65}","{'speed': 3.1, 'deg': 140}",,,{'today': 0},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
3401703,1553824995,Coroata,"{'Lat': -4.13, 'Lon': -44.124168}","{'temp': 75, 'temp_min': 75, 'temp_max': 75, 'pressure': 1013.06, 'sea_level': 1013.06, 'grnd_level': 1007.04, 'humidity': 96}","{'speed': 1.61, 'deg': 34.0006}",{'3h': 1.36},,{'today': 92},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]"
3386496,1553824991,Teresina,"{'Lat': -5.08917, 'Lon': -42.801941}","{'temp': 78.8, 'temp_min': 78.8, 'temp_max': 78.8, 'pressure': 1014, 'humidity': 94}","{'speed': 1.21, 'deg': 316.001}",,,{'today': 75},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]"
3388368,1553828498,Sao Luis,"{'Lat': -2.52972, 'Lon': -44.30278}","{'temp': 77, 'temp_min': 77, 'temp_max': 77, 'pressure': 1014, 'humidity': 94}","{'speed': 1.5, 'deg': 80}",,,{'today': 75},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]"
3454231,1553824992,Penedo,"{'Lat': -10.29028, 'Lon': -36.586391}","{'temp': 76.08, 'temp_min': 76.08, 'temp_max': 76.08, 'pressure': 1014.42, 'sea_level': 1014.42, 'grnd_level': 1004.32, 'humidity': 95}","{'speed': 2.31, 'deg': 136.501}",{'3h': 1.96},,{'today': 44},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]"
3397147,1553824992,Juazeiro do Norte,"{'Lat': -7.21306, 'Lon': -39.315281}","{'temp': 75.2, 'temp_min': 75.2, 'temp_max': 75.2, 'pressure': 1018, 'humidity': 88}","{'speed': 1.41, 'deg': 99.5006}",,,{'today': 40},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]"
3398331,1553824994,Iguatu,"{'Lat': -6.35944, 'Lon': -39.298611}","{'temp': 71.49, 'temp_min': 71.49, 'temp_max': 71.49, 'pressure': 1013.42, 'sea_level': 1013.42, 'grnd_level': 980, 'humidity': 96}","{'speed': 1.81, 'deg': 224.501}",{'3h': 5.89},,{'today': 92},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]"
3390760,1553824991,Recife,"{'Lat': -8.05389, 'Lon': -34.881111}","{'temp': 80.6, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1014, 'humidity': 78}","{'speed': 5.1, 'deg': 160}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3399415,1553825019,Fortaleza,"{'Lat': -3.71722, 'Lon': -38.54306}","{'temp': 77.5, 'temp_min': 75, 'temp_max': 79, 'pressure': 1014, 'humidity': 88}","{'speed': 1, 'deg': 190}",,,{'today': 0},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
5856195,1553825088,Honolulu,"{'Lat': 21.30694, 'Lon': -157.858337}","{'temp': 78.89, 'temp_min': 75.99, 'temp_max': 82.4, 'pressure': 1012, 'humidity': 61}","{'speed': 5.1, 'deg': 320}",,,{'today': 1},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
5855927,1553828515,Hilo,"{'Lat': 19.729719, 'Lon': -155.089996}","{'temp': 72.7, 'temp_min': 70, 'temp_max': 77, 'pressure': 1012, 'humidity': 65}","{'speed': 5.7, 'deg': 30}",,,{'today': 90},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]"
5879400,1553825088,Anchorage,"{'Lat': 61.21806, 'Lon': -149.900284}","{'temp': 44.64, 'temp_min': 41, 'temp_max': 48.2, 'pressure': 1024, 'humidity': 65}","{'speed': 5.1, 'deg': 270}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
5861897,1553825088,Fairbanks,"{'Lat': 64.837784, 'Lon': -147.716385}","{'temp': 42.06, 'temp_min': 39, 'temp_max': 45, 'pressure': 1021, 'humidity': 86}","{'speed': 3.11, 'deg': 265.001}",,,{'today': 90},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]"
6180550,1553828495,Whitehorse,"{'Lat': 60.71611, 'Lon': -135.053757}","{'temp': 51.8, 'temp_min': 51.8, 'temp_max': 51.8, 'pressure': 1018, 'humidity': 29}","{'speed': 4.6, 'deg': 160}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3996069,1553824967,Mexicali,"{'Lat': 32.651939, 'Lon': -115.46833}","{'temp': 78.12, 'temp_min': 71.6, 'temp_max': 80.6, 'pressure': 1016, 'humidity': 15}","{'speed': 3.1, 'deg': 270}",,,{'today': 1},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
3984237,1553828526,Santa Isabel,"{'Lat': 28.383329, 'Lon': -113.349998}","{'temp': 60.51, 'temp_min': 60.51, 'temp_max': 60.51, 'pressure': 1016.98, 'sea_level': 1016.98, 'grnd_level': 962.16, 'humidity': 36}","{'speed': 0.96, 'deg': 251.001}",,,{'today': 0},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
5391959,1553825085,San Francisco,"{'Lat': 37.774929, 'Lon': -122.419418}","{'temp': 53.29, 'temp_min': 48.99, 'temp_max': 57.2, 'pressure': 1024, 'humidity': 62}","{'speed': 2.1, 'deg': 220}",{'1h': 1.02},,{'today': 90},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]"
5392171,1553825085,San Jose,"{'Lat': 37.33939, 'Lon': -121.894958}","{'temp': 53.82, 'temp_min': 48.99, 'temp_max': 57.2, 'pressure': 1024, 'humidity': 62}","{'speed': 2.1, 'deg': 220}",{'1h': 0.64},,{'today': 90},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]"
5368361,1553825084,Los Angeles,"{'Lat': 34.052231, 'Lon': -118.243683}","{'temp': 60.78, 'temp_min': 57, 'temp_max': 64.99, 'pressure': 1021, 'humidity': 55}","{'speed': 7.2, 'deg': 250}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
5350937,1553825083,Fresno,"{'Lat': 36.74773, 'Lon': -119.772369}","{'temp': 61.03, 'temp_min': 48, 'temp_max': 69.8, 'pressure': 1022, 'humidity': 39}","{'speed': 4.1, 'deg': 330}",,,{'today': 1},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
5570160,1553825086,Redding,"{'Lat': 40.58654, 'Lon': -122.391678}","{'temp': 47.64, 'temp_min': 42.01, 'temp_max': 55.4, 'pressure': 1021, 'humidity': 61}","{'speed': 2.6, 'deg': 220}",{'1h': 0.25},,{'today': 75},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]"
5740099,1553825087,Medford,"{'Lat': 42.326519, 'Lon': -122.875587}","{'temp': 49.15, 'temp_min': 39.2, 'temp_max': 57.2, 'pressure': 1020, 'humidity': 50}","{'speed': 4.1, 'deg': 230}",,,{'today': 75},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]"
5725846,1553825087,Eugene,"{'Lat': 44.052071, 'Lon': -123.086746}","{'temp': 50.13, 'temp_min': 46, 'temp_max': 54, 'pressure': 1022, 'humidity': 85}","{'speed': 0.86, 'deg': 92.5006}",{'1h': 0.99},,{'today': 92},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]"
5506956,1553825086,Las Vegas,"{'Lat': 36.174969, 'Lon': -115.137222}","{'temp': 69.67, 'temp_min': 66.2, 'temp_max': 73.4, 'pressure': 1014, 'humidity': 21}","{'speed': 5.1, 'deg': 210}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
5536630,1553825016,Cedar City,"{'Lat': 37.677479, 'Lon': -113.06189}","{'temp': 51.91, 'temp_min': 48.99, 'temp_max': 55.4, 'pressure': 1016, 'humidity': 24}","{'speed': 9.3, 'deg': 210}",,,{'today': 1},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
5703670,1553828530,Elko,"{'Lat': 40.83242, 'Lon': -115.763123}","{'temp': 33.75, 'temp_min': 28.99, 'temp_max': 39.2, 'pressure': 1019, 'humidity': 64}","{'speed': 3.1, 'deg': 40}",,,{'today': 1},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
5601933,1553825087,Nampa,"{'Lat': 43.540722, 'Lon': -116.563461}","{'temp': 47.44, 'temp_min': 41, 'temp_max': 53.6, 'pressure': 1019, 'humidity': 81}","{'speed': 6.2, 'deg': 320}",,,{'today': 1},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
5587698,1553825086,Caldwell,"{'Lat': 43.662941, 'Lon': -116.687363}","{'temp': 47.44, 'temp_min': 41, 'temp_max': 53.6, 'pressure': 1019, 'humidity': 81}","{'speed': 6.2, 'deg': 320}",,,{'today': 1},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
5586437,1553825086,Boise,"{'Lat': 43.613499, 'Lon': -116.203453}","{'temp': 46.33, 'temp_min': 37.99, 'temp_max': 51.8, 'pressure': 1019, 'humidity': 81}","{'speed': 6.2, 'deg': 320}",,,{'today': 1},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
4017957,1553824968,Autlan de Navarro,"{'Lat': 19.76667, 'Lon': -104.366669}","{'temp': 64.02, 'temp_min': 64.02, 'temp_max': 64.02, 'pressure': 1013.9, 'sea_level': 1013.9, 'grnd_level': 882.8, 'humidity': 54}","{'speed': 0.91, 'deg': 224.501}",,,{'today': 0},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
4005539,1553824967,Guadalajara,"{'Lat': 20.66667, 'Lon': -103.333328}","{'temp': 84.2, 'temp_min': 84.2, 'temp_max': 84.2, 'pressure': 1020, 'humidity': 13}","{'speed': 3.6, 'deg': 270}",,,{'today': 5},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]"
3533462,1553825048,Acapulco de Juarez,"{'Lat': 16.863359, 'Lon': -99.890099}","{'temp': 82.4, 'temp_min': 82.4, 'temp_max': 82.4, 'pressure': 1012, 'humidity': 69}","{'speed': 2.1, 'deg': 250}",,,{'today': 40},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]"
3530597,1553828540,Mexico City,"{'Lat': 19.428471, 'Lon': -99.127663}","{'temp': 65.43, 'temp_min': 59, 'temp_max': 69.8, 'pressure': 1027, 'humidity': 19}","{'speed': 6.2, 'deg': 50}",,,{'today': 5},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]"
3521081,1553824967,Puebla de Zaragoza,"{'Lat': 19.049999, 'Lon': -98.199997}","{'temp': 68, 'temp_min': 68, 'temp_max': 68, 'pressure': 1026, 'humidity': 18}","{'speed': 4.1, 'deg': 200}",,,{'today': 5},"[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50n'}]"
3514783,1553824967,Veracruz,"{'Lat': 19.200001, 'Lon': -96.133331}","{'temp': 73.4, 'temp_min': 73.4, 'temp_max': 73.4, 'pressure': 1018, 'humidity': 73}","{'speed': 4.1, 'deg': 70}",,,{'today': 5},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]"
3516355,1553824967,Tampico,"{'Lat': 22.216669, 'Lon': -97.849998}","{'temp': 71.6, 'temp_min': 71.6, 'temp_max': 71.6, 'pressure': 1017, 'humidity': 78}","{'speed': 7.7, 'deg': 120}",,,{'today': 5},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]"
3515001,1553824967,Tuxtla Gutierrez,"{'Lat': 16.75, 'Lon': -93.116669}","{'temp': 75.2, 'temp_min': 75.2, 'temp_max': 75.2, 'pressure': 1016, 'humidity': 60}","{'speed': 10.3, 'deg': 300}",,,{'today': 40},"[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50n'}, {'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]"
3598132,1553825013,Guatemala City,"{'Lat': 14.64072, 'Lon': -90.513268}","{'temp': 66.2, 'temp_min': 66.2, 'temp_max': 66.2, 'pressure': 1026, 'humidity': 68}","{'speed': 8.2, 'deg': 360}",,,{'today': 20},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]"
3515956,1553824968,Tenosique de Pino Suarez,"{'Lat': 17.48333, 'Lon': -91.433327}","{'temp': 80.6, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1014, 'humidity': 57}","{'speed': 0.46, 'deg': 141.501}",,,{'today': 75},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]"
4013723,1553828511,Ciudad Constitucion,"{'Lat': 25.03694, 'Lon': -111.664436}","{'temp': 67.89, 'temp_min': 67.89, 'temp_max': 67.89, 'pressure': 1016.06, 'sea_level': 1016.06, 'grnd_level': 1002.4, 'humidity': 46}","{'speed': 4.11, 'deg': 300.501}",,,{'today': 8},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]"
3986172,1553824967,San Jose del Cabo,"{'Lat': 23.05888, 'Lon': -109.697708}","{'temp': 75.15, 'temp_min': 69.01, 'temp_max': 78.8, 'pressure': 1016, 'humidity': 16}","{'speed': 5.1, 'deg': 130}",,,{'today': 5},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]"
4000900,1553824967,La Paz,"{'Lat': 24.16667, 'Lon': -110.300003}","{'temp': 72.43, 'temp_min': 68, 'temp_max': 77, 'pressure': 1015, 'humidity': 41}","{'speed': 5.1, 'deg': 320}",,,{'today': 5},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]"
4012176,1553828495,Culiacan,"{'Lat': 24.79944, 'Lon': -107.389717}","{'temp': 68, 'temp_min': 64.99, 'temp_max': 70, 'pressure': 1012, 'humidity': 63}","{'speed': 2.51, 'deg': 283.501}",,,{'today': 0},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
3997479,1553824967,Los Mochis,"{'Lat': 25.76667, 'Lon': -108.966667}","{'temp': 74.1, 'temp_min': 71.01, 'temp_max': 80.6, 'pressure': 1015, 'humidity': 22}","{'speed': 6.2, 'deg': 300}",,,{'today': 5},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]"
4004887,1553824969,Heroica Caborca,"{'Lat': 30.716669, 'Lon': -112.150002}","{'temp': 72.57, 'temp_min': 71.01, 'temp_max': 75, 'pressure': 1014, 'humidity': 30}","{'speed': 3.58, 'deg': 270}",,,{'today': 0},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]"
